User ID,Subscription Type,999,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,932,Plan Duration,,
925,Basic,630,10,25-10-22,1/7/2023,United States,27,Female,Laptop,,1 Month,,
926,Premium,630,13,23-10-22,2/7/2023,United States,33,Female,Laptop,,1 Month,,
927,Basic,629,11,20-10-22,2/7/2023,Canada,42,Male,Laptop,,1 Month,,
928,Standard,629,11,14-10-22,1/7/2023,United Kingdom,49,Male,Smartphone,,1 Month,,
929,Premium,629,13,29-08-22,30-06-23,Australia,44,Male,Smart TV,,1 Month,,
930,Basic,628,10,18-08-22,1/7/2023,Germany,47,Male,Laptop,,1 Month,,
931,Premium,628,13,13-08-22,2/7/2023,France,33,Male,Laptop,,1 Month,,
932,Basic,627,11,11/8/2022,2/7/2023,Brazil,37,Male,Smart TV,,1 Month,,
933,Standard,627,10,11/8/2022,1/7/2023,Mexico,35,Male,Laptop,,1 Month,,
934,Standard,627,11,6/8/2022,1/7/2023,Spain,34,Female,Smartphone,,1 Month,,
935,Basic,626,10,7/8/2022,2/7/2023,Italy,44,Male,Smartphone,,1 Month,,
936,Premium,626,15,18-07-22,2/7/2023,Spain,29,Male,Tablet,,1 Month,,
937,Basic,625,10,17-07-22,30-06-23,Spain,38,Male,Smartphone,,1 Month,,
938,Standard,625,14,15-07-22,2/7/2023,United States,46,Male,Smart TV,,1 Month,,
939,Premium,625,10,14-07-22,2/7/2023,Canada,29,Male,Tablet,,1 Month,,
940,Basic,624,12,26-06-22,3/7/2023,United States,48,Female,Smart TV,,1 Month,,
941,Premium,624,10,26-06-22,29-06-23,United States,36,Male,Smart TV,,1 Month,,
942,Basic,623,12,22-06-22,1/7/2023,Canada,43,Male,Laptop,,1 Month,,
943,Standard,623,15,23-06-22,1/7/2023,United Kingdom,42,Female,Smart TV,,1 Month,,
944,Standard,623,10,24-06-22,2/7/2023,Australia,50,Male,Tablet,,1 Month,,
945,Basic,622,13,26-06-22,29-06-23,Germany,39,Male,Laptop,,1 Month,,
946,Premium,622,14,28-06-22,1/7/2023,France,43,Female,Laptop,,1 Month,,
947,Basic,621,10,29-06-22,2/7/2023,Brazil,50,Female,Tablet,,1 Month,,
948,Standard,621,12,26-06-22,2/7/2023,Mexico,51,Male,Laptop,,1 Month,,
949,Premium,621,14,26-06-22,30-06-23,Spain,40,Male,Tablet,,1 Month,,
950,Basic,620,10,20-06-22,30-06-23,Italy,31,Male,Tablet,,1 Month,,
951,Premium,620,12,18-06-22,3/7/2023,Spain,39,Female,Smartphone,,1 Month,,
952,Basic,619,10,16-06-22,1/7/2023,Spain,49,Female,Tablet,,1 Month,,
953,Standard,619,10,16-06-22,30-06-23,United States,34,Female,Laptop,,1 Month,,
954,Standard,619,13,17-06-22,30-06-23,Canada,38,Male,Smartphone,,1 Month,,
955,Basic,618,15,20-06-22,2/7/2023,United States,36,Female,Laptop,,1 Month,,
956,Premium,618,10,24-06-22,1/7/2023,United States,42,Female,Smart TV,,1 Month,,
957,Basic,617,14,27-06-22,1/7/2023,Canada,50,Male,Tablet,,1 Month,,
958,Standard,617,10,2/7/2022,1/7/2023,United Kingdom,42,Female,Laptop,,1 Month,,
959,Premium,617,14,4/7/2022,2/7/2023,Australia,35,Female,Laptop,,1 Month,,
960,Basic,616,15,15-07-22,30-06-23,Germany,46,Female,Tablet,,1 Month,,
961,Premium,616,15,23-07-22,1/7/2023,France,48,Male,Laptop,,1 Month,,
962,Basic,615,12,29-07-22,1/7/2023,Brazil,43,Female,Laptop,,1 Month,,
963,Standard,615,13,1/8/2022,1/7/2023,Mexico,51,Female,Tablet,,1 Month,,
964,Standard,615,13,12/8/2022,3/7/2023,Spain,45,Male,Smart TV,,1 Month,,
965,Basic,614,10,14-08-22,30-06-23,Italy,46,Male,Laptop,,1 Month,,
966,Premium,614,12,16-08-22,4/7/2023,Spain,42,Female,Laptop,,1 Month,,
967,Basic,613,10,26-08-22,30-06-23,Spain,42,Female,Smartphone,,1 Month,,
968,Standard,613,13,31-08-22,3/7/2023,United States,50,Male,Tablet,,1 Month,,
969,Premium,613,12,2/9/2022,30-06-23,Canada,28,Male,Smart TV,,1 Month,,
970,Basic,612,15,3/9/2022,3/7/2023,United States,44,Female,Tablet,,1 Month,,
971,Basic,611,10,5/9/2022,1/7/2023,United States,36,Male,Tablet,,1 Month,,
972,Basic,610,14,10/9/2022,2/7/2023,Canada,37,Female,Laptop,,1 Month,,
973,Standard,610,12,17-09-22,1/7/2023,United Kingdom,36,Male,Smartphone,,1 Month,,
974,Premium,610,13,28-09-22,3/7/2023,Australia,31,Male,Smartphone,,1 Month,,
975,Basic,609,12,2/10/2022,30-06-23,Germany,36,Female,Smart TV,,1 Month,,
976,Basic,608,15,5/10/2022,3/7/2023,France,39,Female,Laptop,,1 Month,,
977,Premium,608,11,7/10/2022,30-06-23,Brazil,45,Female,Laptop,,1 Month,,
978,Standard,608,13,8/10/2022,3/7/2023,Mexico,29,Male,Smart TV,,1 Month,,
979,Standard,608,15,8/10/2022,1/7/2023,Spain,45,Male,Smartphone,,1 Month,,
980,Basic,607,11,9/10/2022,3/7/2023,Italy,29,Male,Smart TV,,1 Month,,
981,Premium,607,10,9/10/2022,30-06-23,Spain,28,Female,Smart TV,,1 Month,,
982,Standard,607,12,10/10/2022,2/7/2023,Spain,42,Female,Smart TV,,1 Month,,
983,Basic,606,11,14-10-22,1/7/2023,United States,36,Female,Smartphone,,1 Month,,
984,Standard,606,15,16-10-22,3/7/2023,Canada,39,Male,Smart TV,,1 Month,,
985,Premium,606,11,21-10-22,29-06-23,United States,36,Male,Smart TV,,1 Month,,
986,Basic,605,15,25-10-22,1/7/2023,United States,49,Male,Laptop,,1 Month,,
987,Premium,605,11,30-10-22,1/7/2023,Canada,32,Female,Tablet,,1 Month,,
988,Standard,605,12,31-10-22,2/7/2023,United Kingdom,40,Female,Smartphone,,1 Month,,
989,Basic,604,12,8/11/2022,1/7/2023,Australia,34,Male,Smartphone,,1 Month,,
990,Standard,604,15,9/11/2022,1/7/2023,Germany,35,Male,Smartphone,,1 Month,,
991,Premium,604,11,7/11/2022,1/7/2023,France,44,Female,Smart TV,,1 Month,,
992,Basic,603,13,8/11/2022,3/7/2023,Brazil,47,Female,Smartphone,,1 Month,,
993,Standard,603,14,8/11/2022,3/7/2023,Mexico,33,Female,Laptop,,1 Month,,
994,Premium,603,11,31-10-22,2/7/2023,Spain,45,Male,Tablet,,1 Month,,
995,Basic,602,14,28-10-22,1/7/2023,Italy,42,Female,Tablet,,1 Month,,
996,Premium,602,15,25-10-22,2/7/2023,Spain,46,Male,Tablet,,1 Month,,
997,Basic,601,14,18-10-22,2/7/2023,Spain,51,Male,Tablet,,1 Month,,
998,Standard,601,15,25-09-22,2/7/2023,United States,41,Female,Laptop,,1 Month,,
999,Standard,601,10,26-08-22,1/7/2023,Canada,50,Female,Tablet,,1 Month,,
1000,Basic,600,10,20-08-22,2/7/2023,United States,49,Female,Smartphone,,1 Month,,
1001,Premium,600,12,12/8/2022,3/7/2023,United States,34,Female,Laptop,,1 Month,,
1002,Basic,599,13,12/8/2022,3/7/2023,Canada,38,Female,Tablet,,1 Month,,
1003,Standard,599,13,11/8/2022,1/7/2023,United Kingdom,46,Male,Smart TV,,1 Month,,
1004,Premium,599,14,11/8/2022,2/7/2023,Australia,42,Male,Smart TV,,1 Month,,
1005,Basic,598,12,10/8/2022,2/7/2023,Germany,46,Male,Laptop,,1 Month,,
1006,Premium,598,10,31-07-22,3/7/2023,France,51,Female,Smart TV,,1 Month,,
1007,Basic,597,12,17-07-22,30-06-23,Brazil,35,Male,Smart TV,,1 Month,,
1008,Standard,597,10,15-07-22,2/7/2023,Mexico,34,Female,Smartphone,,1 Month,,
1009,Standard,597,14,5/7/2022,2/7/2023,Spain,31,Female,Laptop,,1 Month,,
1010,Basic,596,12,1/7/2022,3/7/2023,Italy,36,Female,Tablet,,1 Month,,
1011,Premium,596,15,1/7/2022,30-06-23,Spain,28,Male,Smart TV,,1 Month,,
1012,Basic,595,15,26-06-22,1/7/2023,Spain,29,Female,Smartphone,,1 Month,,
1013,Standard,595,12,27-06-22,2/7/2023,United States,42,Female,Smart TV,,1 Month,,
1014,Premium,595,10,28-06-22,2/7/2023,Canada,35,Female,Smartphone,,1 Month,,
1015,Basic,594,12,28-06-22,30-06-23,United States,32,Female,Laptop,,1 Month,,
1016,Premium,594,10,29-06-22,1/7/2023,United States,43,Female,Tablet,,1 Month,,
1017,Basic,593,10,26-06-22,2/7/2023,Canada,29,Male,Smartphone,,1 Month,,
1018,Standard,593,13,26-06-22,2/7/2023,United Kingdom,35,Female,Tablet,,1 Month,,
1019,Standard,593,14,24-06-22,30-06-23,Australia,27,Female,Tablet,,1 Month,,
1020,Basic,592,13,21-06-22,1/7/2023,Germany,38,Male,Tablet,,1 Month,,
1021,Premium,592,13,22-06-22,3/7/2023,France,33,Male,Smart TV,,1 Month,,
1022,Basic,591,11,18-06-22,2/7/2023,Brazil,48,Male,Laptop,,1 Month,,
1023,Standard,591,10,18-06-22,2/7/2023,Mexico,51,Female,Laptop,,1 Month,,
1024,Premium,591,10,20-06-22,1/7/2023,Spain,40,Female,Smartphone,,1 Month,,
1025,Basic,590,13,23-06-22,3/7/2023,Italy,28,Male,Smartphone,,1 Month,,
1026,Premium,590,10,26-06-22,1/7/2023,Spain,46,Female,Laptop,,1 Month,,
1027,Basic,589,12,2/7/2022,1/7/2023,Spain,28,Female,Tablet,,1 Month,,
1028,Standard,589,12,4/7/2022,1/7/2023,United States,47,Male,Tablet,,1 Month,,
1029,Standard,589,10,7/7/2022,2/7/2023,Canada,47,Male,Smartphone,,1 Month,,
1030,Basic,588,13,14-07-22,1/7/2023,United States,50,Male,Smartphone,,1 Month,,
1031,Premium,588,13,20-07-22,1/7/2023,United States,50,Female,Smart TV,,1 Month,,
1032,Basic,587,15,23-07-22,2/7/2023,Canada,29,Male,Smartphone,,1 Month,,
1033,Standard,587,15,30-07-22,1/7/2023,United Kingdom,38,Male,Tablet,,1 Month,,
1034,Premium,587,11,12/8/2022,3/7/2023,Australia,40,Female,Tablet,,1 Month,,
1035,Basic,586,14,14-08-22,1/7/2023,Germany,43,Male,Smartphone,,1 Month,,
1036,Premium,586,14,22-08-22,4/7/2023,France,27,Female,Smartphone,,1 Month,,
1037,Basic,585,10,29-08-22,30-06-23,Brazil,37,Female,Tablet,,1 Month,,
1038,Standard,585,12,2/9/2022,3/7/2023,Mexico,30,Male,Smartphone,,1 Month,,
1039,Standard,585,13,3/9/2022,1/7/2023,Spain,50,Male,Laptop,,1 Month,,
1040,Basic,584,11,4/9/2022,4/7/2023,Italy,51,Male,Smartphone,,1 Month,,
1041,Premium,584,13,6/9/2022,1/7/2023,Spain,37,Female,Laptop,,1 Month,,
1042,Basic,583,14,10/9/2022,2/7/2023,Spain,35,Female,Tablet,,1 Month,,
1043,Standard,583,12,20-09-22,1/7/2023,United States,35,Male,Tablet,,1 Month,,
1044,Premium,583,11,26-09-22,3/7/2023,Canada,46,Male,Tablet,,1 Month,,
1045,Basic,582,13,4/10/2022,1/7/2023,United States,27,Male,Tablet,,1 Month,,
1046,Basic,581,13,6/10/2022,3/7/2023,United States,27,Male,Laptop,,1 Month,,
1047,Basic,580,13,7/10/2022,1/7/2023,Canada,39,Female,Laptop,,1 Month,,
1048,Standard,580,15,8/10/2022,3/7/2023,United Kingdom,51,Male,Tablet,,1 Month,,
1049,Premium,580,14,9/10/2022,1/7/2023,Australia,41,Male,Smartphone,,1 Month,,
1050,Basic,579,15,10/10/2022,3/7/2023,Germany,30,Female,Smart TV,,1 Month,,
1051,Basic,578,11,10/10/2022,30-06-23,France,46,Male,Laptop,,1 Month,,
1052,Premium,578,14,14-10-22,2/7/2023,Brazil,31,Male,Tablet,,1 Month,,
1053,Standard,578,13,15-10-22,1/7/2023,Mexico,49,Male,Smartphone,,1 Month,,
1054,Standard,578,12,17-10-22,3/7/2023,Spain,39,Female,Tablet,,1 Month,,
1055,Basic,577,11,23-10-22,1/7/2023,Italy,47,Male,Smartphone,,1 Month,,
1056,Premium,577,15,27-10-22,2/7/2023,Spain,36,Female,Tablet,,1 Month,,
1057,Standard,577,14,29-10-22,2/7/2023,Spain,42,Female,Tablet,,1 Month,,
1058,Basic,576,15,5/11/2022,2/7/2023,United States,28,Female,Smart TV,,1 Month,,
1059,Standard,576,15,7/11/2022,2/7/2023,Canada,43,Male,Tablet,,1 Month,,
1060,Premium,576,10,8/11/2022,2/7/2023,United States,50,Female,Laptop,,1 Month,,
1061,Basic,575,15,9/11/2022,1/7/2023,United States,30,Female,Tablet,,1 Month,,
1062,Premium,575,10,10/11/2022,3/7/2023,Canada,34,Female,Laptop,,1 Month,,
1063,Standard,575,13,2/11/2022,3/7/2023,United Kingdom,35,Female,Laptop,,1 Month,,
1064,Basic,574,11,31-10-22,2/7/2023,Australia,29,Male,Tablet,,1 Month,,
1065,Standard,574,15,29-10-22,2/7/2023,Germany,33,Male,Smart TV,,1 Month,,
1066,Premium,574,12,22-10-22,3/7/2023,France,47,Male,Laptop,,1 Month,,
1067,Basic,573,14,20-10-22,2/7/2023,Brazil,32,Female,Tablet,,1 Month,,
1068,Standard,573,15,21-10-22,4/7/2023,Mexico,34,Female,Tablet,,1 Month,,
1069,Premium,573,13,10/10/2022,2/7/2023,Spain,46,Male,Smart TV,,1 Month,,
1070,Basic,572,15,6/9/2022,3/7/2023,Italy,31,Male,Tablet,,1 Month,,
1071,Premium,572,12,6/9/2022,3/7/2023,Spain,40,Female,Tablet,,1 Month,,
1072,Basic,571,11,13-08-22,3/7/2023,Spain,38,Female,Tablet,,1 Month,,
1073,Standard,571,11,13-08-22,1/7/2023,United States,31,Male,Smart TV,,1 Month,,
1074,Standard,571,12,13-08-22,2/7/2023,Canada,46,Female,Smartphone,,1 Month,,
1075,Basic,570,11,6/8/2022,3/7/2023,United States,43,Male,Smart TV,,1 Month,,
1076,Premium,570,15,6/8/2022,3/7/2023,United States,38,Female,Laptop,,1 Month,,
1077,Basic,569,15,22-07-22,30-06-23,Canada,38,Female,Laptop,,1 Month,,
1078,Standard,569,14,17-07-22,2/7/2023,United Kingdom,27,Male,Laptop,,1 Month,,
1079,Premium,569,12,9/7/2022,2/7/2023,Australia,49,Female,Tablet,,1 Month,,
1080,Basic,568,11,4/7/2022,3/7/2023,Germany,33,Male,Smartphone,,1 Month,,
1081,Premium,568,10,27-06-22,30-06-23,France,40,Female,Smartphone,,1 Month,,
1082,Basic,567,13,28-06-22,2/7/2023,Brazil,27,Male,Tablet,,1 Month,,
1083,Standard,567,12,28-06-22,2/7/2023,Mexico,28,Female,Laptop,,1 Month,,
1084,Standard,567,10,29-06-22,3/7/2023,Spain,30,Male,Smartphone,,1 Month,,
1085,Basic,566,10,29-06-22,30-06-23,Italy,33,Female,Smartphone,,1 Month,,
1086,Premium,566,15,26-06-22,1/7/2023,Spain,51,Female,Tablet,,1 Month,,
1087,Basic,565,11,26-06-22,3/7/2023,Spain,51,Male,Tablet,,1 Month,,
1088,Standard,565,10,26-06-22,2/7/2023,United States,50,Female,Smartphone,,1 Month,,
1089,Premium,565,14,24-06-22,30-06-23,Canada,46,Female,Tablet,,1 Month,,
1090,Basic,564,14,25-06-22,2/7/2023,United States,31,Male,Smart TV,,1 Month,,
1091,Premium,564,12,20-06-22,3/7/2023,United States,46,Female,Smartphone,,1 Month,,
1092,Basic,563,15,21-06-22,2/7/2023,Canada,41,Male,Smart TV,,1 Month,,
1093,Standard,563,12,20-06-22,2/7/2023,United Kingdom,36,Male,Smartphone,,1 Month,,
1094,Standard,563,10,22-06-22,2/7/2023,Australia,45,Female,Tablet,,1 Month,,
1095,Basic,562,10,24-06-22,3/7/2023,Germany,36,Male,Smartphone,,1 Month,,
1096,Premium,562,15,30-06-22,2/7/2023,France,28,Male,Smartphone,,1 Month,,
1097,Basic,561,13,3/7/2022,2/7/2023,Brazil,45,Female,Smartphone,,1 Month,,
1098,Standard,561,10,4/7/2022,2/7/2023,Mexico,39,Female,Smartphone,,1 Month,,
1099,Premium,561,13,8/7/2022,2/7/2023,Spain,51,Female,Laptop,,1 Month,,
1100,Basic,560,10,19-07-22,1/7/2023,Italy,37,Male,Laptop,,1 Month,,
1101,Premium,560,11,21-07-22,1/7/2023,Spain,33,Female,Tablet,,1 Month,,
1102,Basic,559,15,27-07-22,3/7/2023,Spain,32,Female,Smartphone,,1 Month,,
1103,Standard,559,14,2/8/2022,1/7/2023,United States,49,Female,Tablet,,1 Month,,
1104,Standard,559,10,9/8/2022,3/7/2023,Canada,37,Female,Smart TV,,1 Month,,
1105,Basic,558,15,21-08-22,1/7/2023,United States,39,Male,Tablet,,1 Month,,
1106,Premium,558,14,29-08-22,4/7/2023,United States,37,Male,Smart TV,,1 Month,,
1107,Basic,557,15,31-08-22,1/7/2023,Canada,36,Female,Smart TV,,1 Month,,
1108,Standard,557,10,2/9/2022,3/7/2023,United Kingdom,34,Male,Laptop,,1 Month,,
1109,Premium,557,13,4/9/2022,1/7/2023,Australia,51,Female,Smartphone,,1 Month,,
1110,Basic,556,13,5/9/2022,4/7/2023,Germany,41,Female,Tablet,,1 Month,,
1111,Premium,556,13,10/9/2022,1/7/2023,France,51,Male,Smart TV,,1 Month,,
1112,Basic,555,15,13-09-22,3/7/2023,Brazil,31,Female,Tablet,,1 Month,,
1113,Standard,555,13,20-09-22,1/7/2023,Mexico,44,Male,Laptop,,1 Month,,
1114,Standard,555,15,1/10/2022,3/7/2023,Spain,50,Male,Smart TV,,1 Month,,
1115,Basic,554,14,3/10/2022,1/7/2023,Italy,33,Male,Laptop,,1 Month,,
1116,Premium,554,11,6/10/2022,4/7/2023,Spain,44,Female,Laptop,,1 Month,,
1117,Basic,553,15,8/10/2022,1/7/2023,Spain,42,Female,Tablet,,1 Month,,
1118,Standard,553,13,9/10/2022,3/7/2023,United States,35,Male,Smart TV,,1 Month,,
1119,Premium,553,12,10/10/2022,2/7/2023,Canada,48,Male,Smartphone,,1 Month,,
1120,Basic,552,13,10/10/2022,4/7/2023,United States,51,Female,Smartphone,,1 Month,,
1121,Basic,551,15,12/10/2022,1/7/2023,United States,44,Female,Smart TV,,1 Month,,
1122,Basic,550,11,14-10-22,2/7/2023,Canada,37,Female,Smartphone,,1 Month,,
1123,Standard,550,15,15-10-22,2/7/2023,United Kingdom,35,Female,Laptop,,1 Month,,
1124,Premium,550,11,17-10-22,3/7/2023,Australia,32,Male,Laptop,,1 Month,,
1125,Basic,549,15,19-10-22,2/7/2023,Germany,46,Female,Tablet,,1 Month,,
1126,Basic,548,14,25-10-22,2/7/2023,France,39,Female,Laptop,,1 Month,,
1127,Premium,548,11,26-10-22,2/7/2023,Brazil,33,Female,Tablet,,1 Month,,
1128,Standard,548,10,5/11/2022,3/7/2023,Mexico,42,Male,Tablet,,1 Month,,
1129,Standard,548,14,7/11/2022,3/7/2023,Spain,37,Female,Smartphone,,1 Month,,
1130,Basic,547,14,8/11/2022,3/7/2023,Italy,27,Female,Smart TV,,1 Month,,
1131,Premium,547,14,9/11/2022,2/7/2023,Spain,34,Female,Laptop,,1 Month,,
1132,Standard,547,13,6/11/2022,3/7/2023,Spain,51,Male,Laptop,,1 Month,,
1133,Basic,546,12,4/11/2022,3/7/2023,United States,42,Male,Laptop,,1 Month,,
1134,Standard,546,13,3/11/2022,5/7/2023,Canada,46,Female,Smart TV,,1 Month,,
1135,Premium,546,13,23-10-22,2/7/2023,United States,36,Male,Laptop,,1 Month,,
1136,Basic,545,14,24-10-22,4/7/2023,United States,46,Male,Smartphone,,1 Month,,
1137,Premium,545,13,23-10-22,4/7/2023,Canada,51,Male,Smart TV,,1 Month,,
1138,Standard,545,12,21-10-22,4/7/2023,United Kingdom,45,Female,Smartphone,,1 Month,,
1139,Basic,544,14,11/9/2022,2/7/2023,Australia,33,Male,Smartphone,,1 Month,,
1140,Standard,544,10,9/9/2022,3/7/2023,Germany,31,Female,Smart TV,,1 Month,,
1141,Premium,544,12,22-08-22,3/7/2023,France,48,Female,Smart TV,,1 Month,,
1142,Basic,543,13,21-08-22,4/7/2023,Brazil,47,Female,Laptop,,1 Month,,
1143,Standard,543,13,15-08-22,1/7/2023,Mexico,43,Male,Smart TV,,1 Month,,
1144,Premium,543,14,14-08-22,3/7/2023,Spain,39,Male,Tablet,,1 Month,,
1145,Basic,542,11,9/8/2022,3/7/2023,Italy,46,Male,Smart TV,,1 Month,,
1146,Premium,542,12,4/8/2022,4/7/2023,Spain,46,Female,Smartphone,,1 Month,,
1147,Basic,541,11,27-07-22,1/7/2023,Spain,40,Female,Tablet,,1 Month,,
1148,Standard,541,12,11/7/2022,2/7/2023,United States,38,Male,Smartphone,,1 Month,,
1149,Standard,541,13,9/7/2022,3/7/2023,Canada,48,Female,Tablet,,1 Month,,
1150,Basic,540,15,1/7/2022,3/7/2023,United States,38,Male,Tablet,,1 Month,,
1151,Premium,540,12,30-06-22,1/7/2023,United States,43,Male,Laptop,,1 Month,,
1152,Basic,539,11,29-06-22,2/7/2023,Canada,29,Male,Smartphone,,1 Month,,
1153,Standard,539,15,29-06-22,3/7/2023,United Kingdom,32,Female,Laptop,,1 Month,,
1154,Premium,539,10,30-06-22,3/7/2023,Australia,32,Female,Laptop,,1 Month,,
1155,Basic,538,10,30-06-22,30-06-23,Germany,49,Female,Laptop,,1 Month,,
1156,Premium,538,14,26-06-22,2/7/2023,France,51,Female,Laptop,,1 Month,,
1157,Basic,537,14,27-06-22,3/7/2023,Brazil,32,Male,Smart TV,,1 Month,,
1158,Standard,537,12,25-06-22,2/7/2023,Mexico,35,Female,Smart TV,,1 Month,,
1159,Standard,537,15,25-06-22,1/7/2023,Spain,41,Male,Laptop,,1 Month,,
1160,Basic,536,12,20-06-22,3/7/2023,Italy,43,Female,Smart TV,,1 Month,,
1161,Premium,536,12,21-06-22,3/7/2023,Spain,41,Male,Smartphone,,1 Month,,
1162,Basic,535,10,21-06-22,2/7/2023,Spain,51,Male,Smart TV,,1 Month,,
1163,Standard,535,13,22-06-22,3/7/2023,United States,47,Female,Smart TV,,1 Month,,
1164,Premium,535,15,23-06-22,2/7/2023,Canada,39,Male,Smart TV,,1 Month,,
1165,Basic,534,15,27-06-22,3/7/2023,United States,51,Male,Smartphone,,1 Month,,
1166,Premium,534,13,2/7/2022,2/7/2023,United States,39,Female,Tablet,,1 Month,,
1167,Basic,533,12,3/7/2022,2/7/2023,Canada,45,Male,Tablet,,1 Month,,
1168,Standard,533,13,5/7/2022,2/7/2023,United Kingdom,42,Male,Laptop,,1 Month,,
1169,Standard,533,13,15-07-22,2/7/2023,Australia,48,Male,Smartphone,,1 Month,,
1170,Basic,532,11,20-07-22,2/7/2023,Germany,33,Male,Smart TV,,1 Month,,
1171,Premium,532,14,27-07-22,2/7/2023,France,47,Female,Smartphone,,1 Month,,
1172,Basic,531,11,29-07-22,4/7/2023,Brazil,51,Female,Smart TV,,1 Month,,
1173,Standard,531,11,3/8/2022,1/7/2023,Mexico,27,Male,Smartphone,,1 Month,,
1174,Premium,531,11,18-08-22,4/7/2023,Spain,44,Female,Laptop,,1 Month,,
1175,Basic,530,12,23-08-22,2/7/2023,Italy,41,Male,Laptop,,1 Month,,
1176,Premium,530,11,27-08-22,5/7/2023,Spain,37,Male,Smart TV,,1 Month,,
1177,Basic,529,15,1/9/2022,2/7/2023,Spain,48,Male,Tablet,,1 Month,,
1178,Standard,529,12,3/9/2022,4/7/2023,United States,30,Male,Smart TV,,1 Month,,
1179,Standard,529,14,5/9/2022,2/7/2023,Canada,44,Female,Smartphone,,1 Month,,
1180,Basic,528,14,9/9/2022,4/7/2023,United States,34,Female,Smart TV,,1 Month,,
1181,Premium,528,15,11/9/2022,1/7/2023,United States,40,Female,Laptop,,1 Month,,
1182,Basic,527,14,17-09-22,4/7/2023,Canada,28,Female,Smartphone,,1 Month,,
1183,Standard,527,15,19-09-22,2/7/2023,United Kingdom,44,Female,Tablet,,1 Month,,
1184,Premium,527,13,28-09-22,3/7/2023,Australia,38,Female,Laptop,,1 Month,,
1185,Basic,526,14,6/10/2022,2/7/2023,Germany,49,Male,Smart TV,,1 Month,,
1186,Premium,526,13,7/10/2022,5/7/2023,France,32,Female,Smart TV,,1 Month,,
1187,Basic,525,14,9/10/2022,1/7/2023,Brazil,47,Female,Smart TV,,1 Month,,
1188,Standard,525,10,10/10/2022,3/7/2023,Mexico,44,Male,Tablet,,1 Month,,
1189,Standard,525,12,11/10/2022,3/7/2023,Spain,33,Male,Smartphone,,1 Month,,
1190,Basic,524,15,12/10/2022,4/7/2023,Italy,32,Male,Laptop,,1 Month,,
1191,Premium,524,12,13-10-22,1/7/2023,Spain,27,Female,Smartphone,,1 Month,,
1192,Basic,523,11,14-10-22,3/7/2023,Spain,37,Male,Laptop,,1 Month,,
1193,Standard,523,14,16-10-22,3/7/2023,United States,34,Male,Tablet,,1 Month,,
1194,Premium,523,15,19-10-22,4/7/2023,Canada,40,Male,Smart TV,,1 Month,,
1195,Basic,522,12,23-10-22,2/7/2023,United States,45,Female,Smart TV,,1 Month,,
1196,Basic,521,13,24-10-22,3/7/2023,United States,29,Female,Tablet,,1 Month,,
1197,Basic,520,14,25-10-22,3/7/2023,Canada,35,Male,Smart TV,,1 Month,,
1198,Standard,520,10,1/11/2022,4/7/2023,United Kingdom,38,Female,Laptop,,1 Month,,
1199,Premium,520,11,2/11/2022,4/7/2023,Australia,48,Female,Smart TV,,1 Month,,
1200,Basic,519,12,4/11/2022,6/7/2023,Germany,36,Male,Smartphone,,1 Month,,
1201,Basic,518,10,6/11/2022,3/7/2023,France,41,Male,Smart TV,,1 Month,,
1202,Premium,518,15,6/11/2022,3/7/2023,Brazil,27,Male,Smart TV,,1 Month,,
1203,Standard,518,12,4/11/2022,4/7/2023,Mexico,41,Male,Smart TV,,1 Month,,
1204,Standard,518,13,30-10-22,5/7/2023,Spain,42,Male,Laptop,,1 Month,,
1205,Basic,517,12,27-10-22,3/7/2023,Italy,40,Female,Laptop,,1 Month,,
1206,Premium,517,13,23-10-22,4/7/2023,Spain,32,Male,Smart TV,,1 Month,,
1207,Standard,517,12,23-10-22,4/7/2023,Spain,33,Male,Smart TV,,1 Month,,
1208,Basic,516,11,24-09-22,4/7/2023,United States,34,Male,Smartphone,,1 Month,,
1209,Standard,516,11,22-09-22,2/7/2023,Canada,29,Male,Tablet,,1 Month,,
1210,Premium,516,14,6/9/2022,3/7/2023,United States,50,Male,Smart TV,,1 Month,,
1211,Basic,515,10,23-08-22,4/7/2023,United States,29,Female,Laptop,,1 Month,,
1212,Premium,515,13,21-08-22,4/7/2023,Canada,40,Female,Tablet,,1 Month,,
1213,Standard,515,10,16-08-22,2/7/2023,United Kingdom,27,Male,Smart TV,,1 Month,,
